,,,,,,,,,"Normalized abundance",,,,,,,,,,,,"Raw abundance",,,,,,,,,,,,"Spectral counts",,,,,,,,,,,
"P05556|ITB1_HUMAN","4","4","172.29","0.900229615098026","1.0472180163414","10 ng","3 ng","Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2","4029507.50910921","4054544.70210058","4171637.86100606","4136073.34802138","4336159.63859009","4122997.17406262","3882270.67583769","4840078.99533676","4112029.77514648","4067579.58237546","3671868.49100939","4579868.46882245","4170521.93569979","4268550.43458284","4126900.82688351","3718505.11542045","4336159.63859009","4131345.68714111","3760331.82169172","4456175.36375919","4054784.26408761","4051195.5882453","3460306.5831294","4182333.0715347","1","3","3","2","3","2","3","2","1","3","3","2"
"sp|P55084|ECHB_HUMAN","3","1","142.25","0.900456170931846","1.06543259587863","10 ng","7.5 ng","Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens GN=HADHB PE=1 SV=3","4464983.49658858","4181981.22328838","4758976.64584886","4561114.2572975","4128283.17856412","3930794.27884681","3708908.11534374","5008788.76713839","4728266.73660567","3872632.90388482","4346247.63317885","4902204.87449907","4621237.6011124","4402713.27107002","4707940.93573034","4100634.89466198","4128283.17856412","3938753.60699097","3592414.43330028","4611503.47502601","4662442.29939084","3857034.1446029","4095830.04778722","4476690.47913238","2","1","2","2","1","2","2","2","1","3","2","3"
"sp|Q9H9T3|ELP3_HUMAN","1","1","52.6","0.90063092853457","1.11595422499215","7.5 ng","15 ng","Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2","683538.198309336","821132.03087453","674089.783655114","931778.348963098","568692.118180078","783341.521543726","701108.524414954","780101.93312329","670635.128814525","800904.399331455","591535.913247057","654070.142366869","707458.92481734","864472.769389735","666860.781843877","837708.199424173","568692.118180078","784927.682450814","679087.295799645","718226.090721698","661298.900046179","797678.399025442","557453.410920925","597296.452102632","1","0","0","0","0","0","0","0","1","0","0","0"
"O75083|WDR1_HUMAN","8","6","482.34","0.900761542995866","1.01641533200123","7.5 ng","3 ng","WD repeat-containing protein 1 OS=Homo sapiens GN=WDR1 PE=1 SV=4","20667382.8252156","21354230.0134053","20062471.5542016","21588400.6651273","20652937.9176987","20861876.667297","20220541.948328","20901705.279325","21347274.9886512","20304989.0355337","21387578.5903041","20763843.5470905","21390647.1774069","22481342.4196999","19847319.7350821","19408886.5337519","20652937.9176987","20904119.1532474","19585431.7457511","19243831.3953185","21050089.4785108","20223201.6200857","20155291.2841065","18961529.1684342","8","7","7","5","6","8","5","6","6","5","6","7"
"P31350|RIR2_HUMAN","1","0","54.12","0.901009726530736","1.15522897891632","7.5 ng","3 ng","Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens GN=RRM2 PE=1 SV=1","1032313.94369729","1292466.86359047","1161691.83672485","1632401.58396465","1006562.02683147","1388710.62176623","1713944.19453903","895063.297040529","1093903.50532288","1148801.57414217","1393196.83624238","1144556.74646553","1068440.23419379","1360685.45240228","1149233.74494627","1467598.16126008","1006562.02683147","1391522.573436","1660110.65004843","824068.990840834","1078674.75732359","1144174.26252692","1312925.0668559","1045208.51757599","0","1","0","0","1","1","0","0","0","1","1","0"
"sp|P31350|RIR2_HUMAN","1","0","67.88","0.901009726530736","1.15522897891632","7.5 ng","3 ng","Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens GN=RRM2 PE=1 SV=1","1032313.94369729","1292466.86359047","1161691.83672485","1632401.58396465","1006562.02683147","1388710.62176623","1713944.19453903","895063.297040529","1093903.50532288","1148801.57414217","1393196.83624238","1144556.74646553","1068440.23419379","1360685.45240228","1149233.74494627","1467598.16126008","1006562.02683147","1391522.573436","1660110.65004843","824068.990840834","1078674.75732359","1144174.26252692","1312925.0668559","1045208.51757599","0","1","0","0","1","1","0","0","0","1","1","0"
"P37198|NUP62_HUMAN","1","1","42.89","0.901053428191459","1.16326566382324","10 ng","7.5 ng","Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3","620212.66378447","1012160.66096811","1057986.03385149","799817.929942409","894123.495181403","971123.094636451","692763.324846847","1541171.11973925","866243.603124598","1001077.38606737","1078591.17336101","907854.867424571","641917.284746231","1065584.21393276","1046640.09279078","719070.193791077","894123.495181403","973089.487897014","671004.211925657","1418929.06742555","854184.216283077","997045.09962158","1016446.02654612","829052.507082104","1","0","0","0","0","0","0","0","0","0","0","1"
"Q8NE71|ABCF1_HUMAN","7","7","328.59","0.901271850727191","1.14435151983174","7.5 ng","3 ng","ATP-binding cassette sub-family F member 1 OS=Homo sapiens GN=ABCF1 PE=1 SV=2","12031228.0095803","14740721.1097997","9269380.93573106","13132402.2072361","11922668.4990986","16188880.1189892","11671120.6417201","13476722.0169372","12585421.5072635","14922400.6948553","15766201.3740901","7428805.60054298","12452266.241949","15518761.3215121","9169975.22866024","11806585.7823162","11922668.4990986","16221660.417324","11304540.566171","12407780.2643236","12410213.9028757","14862294.058847","14857800.746211","6783980.70963412","4","2","2","2","3","3","3","1","3","4","5","3"
"sp|P22102|PUR2_HUMAN","15","0","909.08","0.901761482895667","1.03148027771447","7.5 ng","3 ng","Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1","125665060.317828","124321374.74747","126340970.13495","141861244.472342","119838974.943727","126474077.011451","130770863.980844","134252831.482777","118877025.535705","124813462.310384","127122244.027744","125368488.779466","130062765.59152","130883267.344745","124986077.768852","127539267.044833","119838974.943727","126730169.955842","126663461.215564","123604214.052056","117222082.24685","124310720.325269","119797846.504699","114486426.918173","13","10","11","11","11","11","11","10","10","9","9","11"
"Q9NQG5|RPR1B_HUMAN","1","0","51.7","0.902365494105529","1.0691411792661","15 ng","3 ng","Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens GN=RPRD1B PE=1 SV=1","1864451.3503566","2231308.76590392","1848189.80069631","2398163.92154895","1559125.65181668","2005598.27963585","2148835.23003234","2141021.83276394","1868259.30742626","2141177.03331726","2341118.98945549","1872625.60094112","1929698.66345435","2349081.01949234","1828369.64062164","2156050.93516114","1559125.65181668","2009659.34559366","2081342.12417308","1971201.03899655","1842250.38611676","2132552.48615473","2206230.82524264","1710080.54810629","0","0","1","1","1","1","0","1","1","0","0","1"
"sp|Q9NQG5|RPR1B_HUMAN","1","0","40.11","0.902365494105529","1.0691411792661","15 ng","3 ng","Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens GN=RPRD1B PE=1 SV=1","1864451.3503566","2231308.76590392","1848189.80069631","2398163.92154895","1559125.65181668","2005598.27963585","2148835.23003234","2141021.83276394","1868259.30742626","2141177.03331726","2341118.98945549","1872625.60094112","1929698.66345435","2349081.01949234","1828369.64062164","2156050.93516114","1559125.65181668","2009659.34559366","2081342.12417308","1971201.03899655","1842250.38611676","2132552.48615473","2206230.82524264","1710080.54810629","0","0","1","1","1","1","0","1","1","0","0","1"
"sp|Q9BZE4|NOG1_HUMAN","2","0","96.06","0.902940888505988","1.02947927911053","7.5 ng","10 ng","Nucleolar GTP-binding protein 1 OS=Homo sapiens GN=GTPBP4 PE=1 SV=3","1862124.45356318","1826751.50234024","1840169.73091862","1691047.12241201","1947864.03961791","1904539.02415183","1748877.48244477","1898099.56655048","1737735.68749742","1817046.49771191","1950009.51686666","1625304.80180261","1927290.33586168","1923170.53876592","1820435.57882146","1520322.98414491","1947864.03961791","1908395.45875034","1693946.71278508","1747546.79305307","1713543.84722494","1809727.53110048","1837655.89233393","1484227.34630432","1","0","0","0","0","1","0","1","0","0","1","0"
"sp|P00491|PNPH_HUMAN","7","0","432.09","0.903778229140044","1.03015547707257","10 ng","15 ng","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2","52560640.1220782","54336182.3775781","54724761.7031078","60223119.3829913","51396020.7409162","53193934.0790536","58176690.8735638","55421989.3432706","51397865.8942942","51700725.5225897","55397480.2201786","53068438.7913217","54400023.3497539","57204138.058022","54137888.2463908","54143134.9614141","51396020.7409162","53301644.6196159","56349409.9816677","51026048.0789577","50682331.8973768","51492477.7510752","52205645.6989202","48462065.6952461","3","3","3","4","2","2","4","3","3","2","2","3"
"Q01081|U2AF1_HUMAN","4","1","283.13","0.903969677392389","1.01785845013839","7.5 ng","3 ng","Splicing factor U2AF 35 kDa subunit OS=Homo sapiens GN=U2AF1 PE=1 SV=3","29628099.2702811","30542260.7695314","28461900.0763157","28828811.9118765","30511755.4657297","30874527.5364584","28881290.4872564","29729876.4033359","30806870.8282137","29427150.2902246","30417222.3912204","28881033.3082736","30664947.9224111","32154332.9916631","28156672.0010772","25918322.8984779","30511755.4657297","30937044.289696","27974153.4629908","27371772.8416814","30377993.8109934","29308619.2946144","28664674.4398837","26374141.8705732","3","4","2","2","4","4","4","4","4","3","3","2"
"sp|O00154|BACH_HUMAN","1","0","40.2","0.904259870403499","1.06250747855762","10 ng","3 ng","Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens GN=ACOT7 PE=1 SV=3","4431834.1629365","4168865.16663","4318490.51154043","5213902.29154254","3568205.89206952","4262599.01073671","4617824.58983573","5032576.44673252","4076334.78651343","4067967.5002727","4435045.24632347","4516492.40467584","4586928.19162816","4388904.92673974","4272178.61587505","4687518.9850485","3568205.89206952","4271230.19870196","4472782.606381","4633404.37207139","4019586.20227131","4051581.94362988","4179511.41221594","4124458.08869873","0","0","0","0","0","0","0","0","1","1","0","0"
"sp|O15355|PPM1G_HUMAN","4","0","250.32","0.904716129118918","1.04053090027904","10 ng","7.5 ng","Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=1 SV=1","22940704.0976383","22983907.8880146","24769708.3027788","24242874.5535965","21745920.3916763","23997037.298813","22218007.8992512","25910666.1168672","24693747.015598","22260202.4820981","23349089.1064914","26085367.5813925","23743524.3496417","24197037.4510778","24504075.6370325","21795370.9846973","21745920.3916763","24045628.062104","21520158.9724614","23855493.2925305","24349973.6858399","22170539.5709203","22003785.5231184","23821141.6466393","2","2","2","1","1","1","0","2","1","1","1","0"
"P50552|VASP_HUMAN","3","2","147.31","0.904865776473957","1.08677605434086","10 ng","15 ng","Vasodilator-stimulated phosphoprotein OS=Homo sapiens GN=VASP PE=1 SV=3","1749945.68256896","1844117.2982292","1562976.71607957","1121101.90118371","1965485.60877562","1927388.8385681","1994754.27142016","1572177.51406464","1826656.24001797","1762964.39708219","1592256.59123231","1607703.98961392","1811185.81835088","1941452.93075689","1546215.20776802","1007918.09131081","1965485.60877562","1931291.54095832","1932100.71877799","1447476.10780339","1801226.49468375","1755863.2702945","1500515.60347624","1468154.2954288","3","0","1","1","1","1","1","2","2","0","1","2"
"Q13867|BLMH_HUMAN","4","3","219.02","0.905053992922801","1.02928779912569","10 ng","15 ng","Bleomycin hydrolase OS=Homo sapiens GN=BLMH PE=1 SV=1","14734292.9764314","14993188.412777","15317298.1395993","16273691.7199786","13677515.1204546","14932421.9817708","15197168.352895","15702265.5146626","14862635.0315147","14213098.7828471","15164295.4612996","15082541.0022866","15249926.1823734","15784554.2760905","15153034.0034571","14630738.0976366","13677515.1204546","14962658.121876","14719838.0866802","14456798.9094931","14655725.2607725","14155849.1771999","14290574.8236178","13773367.175512","3","3","3","4","1","2","3","2","3","1","3","2"
"P61221|ABCE1_HUMAN","3","2","167.02","0.905089694687114","1.03031529810368","10 ng","15 ng","ATP-binding cassette sub-family E member 1 OS=Homo sapiens GN=ABCE1 PE=1 SV=1","7710478.6774935","8086124.21077049","8025670.90940363","8053313.81264145","7476031.96514351","8348308.10266917","7545009.35505968","8678170.61860009","8027661.67248626","7777075.89182011","7899449.0455301","7860776.4021333","7980310.34475997","8512923.53395268","7939602.86483858","7240270.200411","7476031.96514351","8365212.30037682","7308026.96199712","7989838.62667595","7915904.79810108","7745750.24393025","7444306.78883842","7178456.1802131","2","1","1","2","2","2","1","2","2","2","1","1"
"Q9Y3C1|NOP16_HUMAN","1","1","53.16","0.905528179241227","1.11747674580406","7.5 ng","3 ng","Nucleolar protein 16 OS=Homo sapiens GN=NOP16 PE=1 SV=2","690144.007150351","692177.725730146","637291.801241279","949539.16369484","559927.130331681","747404.865865716","911425.930188529","629737.496423595","681091.322289932","756334.238355286","724796.6936329","689139.442848236","714295.906908132","728712.037739591","630457.424430998","853675.924093661","559927.130331681","748918.259892969","882798.808886088","579788.205916042","671609.527907531","753287.764286198","683036.1099667","629321.715753167","0","1","1","0","0","0","0","0","0","0","0","0"
"Q9Y2L1|RRP44_HUMAN","4","2","178.87","0.905891427172385","1.04800953597176","7.5 ng","3 ng","Exosome complex exonuclease RRP44 OS=Homo sapiens GN=DIS3 PE=1 SV=2","3039664.07289472","3054195.46170619","2951794.9359514","3425742.75978332","2850384.11487467","3203805.26958638","2891409.82394064","3499325.73288181","2780248.30734293","3120727.99266531","3045623.05337383","3073654.05551183","3146038.48348913","3215401.06799481","2920139.61131098","3079887.83188837","2850384.11487467","3210292.54305879","2800593.07512607","3221767.48265067","2741543.15589039","3108157.86635845","2870143.50517304","2806858.99482372","4","4","2","3","4","4","2","2","3","3","3","2"
"Q8TCS8|PNPT1_HUMAN","2","2","93.06","0.907950649150815","1.02953538505271","10 ng","7.5 ng","Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2","1498833.80245745","1495175.72968244","1515265.47980838","1633541.22522444","1398733.53684929","1380287.60804549","1474266.47165666","1574244.51215973","1494378.1149734","1366509.1251405","1428009.54021726","1620026.87265032","1551286.16511723","1574093.63557077","1499015.63125164","1468622.74701998","1398733.53684929","1383082.50424875","1427961.00270044","1449379.15649271","1473574.17055065","1361004.8990936","1345731.96858339","1479407.54464559","0","1","0","0","1","0","0","1","1","1","1","1"
"P56192|SYMC_HUMAN","12","9","682.59","0.907987157017063","1.01305427280992","7.5 ng","10 ng","Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2","45552655.1370237","45373619.541003","45296137.6725541","47069374.1031513","44018322.8934941","45525225.0182212","44142504.9982531","46095022.6770647","44614992.7488265","45291458.3058832","44211510.1834678","46150549.2281725","47146790.7799787","47768515.9840519","44810377.6607327","42317360.8528816","44018322.8934941","45617407.4574566","42756026.0718556","42438874.3744389","43993886.3365551","45109026.7216935","41664177.2744674","42144653.1970171","6","9","9","8","7","9","7","6","6","7","6","5"
"P30154|2AAB_HUMAN","1","1","43.33","0.90950675008372","1.05916943705022","7.5 ng","15 ng","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Homo sapiens GN=PPP2R1B PE=1 SV=3","2072803.81498851","2494948.64013304","2311090.06542008","2761173.88248315","2073882.10802884","2094449.82915692","2397476.0930469","2288729.36021089","2177688.68486893","2110252.38950543","2116335.79682869","2315807.74888803","2145342.51624285","2626636.25254502","2286305.71966385","2482412.26464001","2073882.10802884","2098690.8075163","2322173.38696616","2107192.75431464","2147372.05086839","2101752.40516274","1994398.95731822","2114794.21328906","0","0","0","0","0","0","0","0","0","0","0","1"
"O00299|CLIC1_HUMAN","8","4","561.72","0.910406611214151","1.02401749958596","10 ng","15 ng","Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4","99130464.2387059","95792603.1556347","100990129.3385","105987902.482067","93565443.0235222","97930628.6995712","96717914.8863871","104507860.582987","97717505.1204678","95889525.4762822","97123438.5602569","98918844.4635246","102599579.395007","100848698.897799","99907101.7572981","95287613.2481522","93565443.0235222","98128925.0116877","93680086.5891397","96218543.9737201","96357133.5215487","95503287.5697504","91527481.0764898","90332627.9813811","8","8","9","9","6","9","9","8","8","8","8","10"
"P62857|RS28_HUMAN","2","0","100.7","0.910720188316279","1.05197451664723","10 ng","15 ng","40S ribosomal protein S28 OS=Homo sapiens GN=RPS28 PE=1 SV=1","53383320.6957657","50854490.5493338","47674927.5250879","49003860.5511716","51288101.835726","51856894.9064034","44923388.9256252","60875131.4925699","47141380.441274","49532728.8139717","45530056.4266034","50320870.3891324","55251493.9999219","53538676.6416425","47163657.148669","44056546.1011597","51288101.835726","51961898.1230099","43512383.0923541","56046659.875624","46485102.9912195","49333213.6178449","42906752.8886143","45952987.9186665","2","2","1","1","2","1","2","2","2","1","1","2"
"sp|P62857|RS28_HUMAN","2","0","99.77","0.910720188316279","1.05197451664723","10 ng","15 ng","40S ribosomal protein S28 OS=Homo sapiens GN=RPS28 PE=1 SV=1","53383320.6957657","50854490.5493338","47674927.5250879","49003860.5511716","51288101.835726","51856894.9064034","44923388.9256252","60875131.4925699","47141380.441274","49532728.8139717","45530056.4266034","50320870.3891324","55251493.9999219","53538676.6416425","47163657.148669","44056546.1011597","51288101.835726","51961898.1230099","43512383.0923541","56046659.875624","46485102.9912195","49333213.6178449","42906752.8886143","45952987.9186665","0","0","1","0","0","0","1","0","0","0","1","1"
"P13929|ENOB_HUMAN","2","1","158.13","0.910996658508779","1.0268442762258","7.5 ng","15 ng","Beta-enolase OS=Homo sapiens GN=ENO3 PE=1 SV=5","186867402.51092","174804362.705857","183313454.157943","171929762.36726","188642403.539581","185429243.809673","163909648.793434","190557239.693323","180572501.808636","177229059.93913","166754887.03716","187743621.027845","193406911.260806","184030832.85985","181347583.550994","154572138.127462","188642403.539581","185804713.013682","158761384.690745","175442689.618387","178058666.619092","176515190.715693","157146977.021789","171447359.359715","2","4","4","3","5","4","3","4","4","4","3","2"
"Q14203|DCTN1_HUMAN","1","1","42.2","0.911182478943125","1.04349552678871","7.5 ng","10 ng","Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3","478438.843220783","504657.774849183","520877.747985464","498448.246522548","542531.663223492","475221.166542047","559421.847503521","406125.24547194","487454.896361371","524521.393715787","468742.353810669","512409.701241451","495182.025602978","531294.466437147","515291.806357328","448126.084454744","542531.663223492","476183.425296191","541850.878149592","373912.350442287","480668.806234054","522408.649450617","441734.843351306","467932.22431306","0","1","1","1","0","1","1","1","1","1","1","0"
"sp|O75161|NPHP4_HUMAN","1","0","48.02","0.911222095076314","1.05326148413852","3 ng","7.5 ng","Nephrocystin-4 OS=Homo sapiens GN=NPHP4 PE=1 SV=2","524444.340311118","471666.109051295","532864.403692499","505886.765862801","501748.76671973","444021.891599736","458405.030250722","430829.127682531","579284.528891974","465200.724423426","477520.072248243","528769.782956739","542797.505743982","496561.444673636","527149.916048806","454813.628386023","501748.76671973","444920.976030954","444006.9140989","396656.779077049","571220.035024408","463326.920657833","450006.816317866","482872.240882673","0","0","0","0","1","0","0","0","0","0","0","1"
"Q9BVP2|GNL3_HUMAN","5","4","315.01","0.91133618507424","1.04064431110617","3 ng","7.5 ng","Guanine nucleotide-binding protein-like 3 OS=Homo sapiens GN=GNL3 PE=1 SV=2","11303423.5694659","11265493.5522706","13435100.1864079","12642973.3965085","11160347.7388035","10794491.8963792","12156024.5806621","12132024.6104174","10965548.3058418","11685693.3740564","11444817.088013","12825066.762099","11698991.9582964","11860105.3709981","13291020.9169446","11366568.5526423","11160347.7388035","10816349.2862749","11774214.0805438","11169741.0793397","10812891.7223212","11638624.0229177","10785401.4949965","11711843.0865239","5","4","4","4","5","4","4","4","4","4","4","6"
"Q15003|CND2_HUMAN","4","3","210.23","0.911529497666727","1.04407346248083","7.5 ng","10 ng","Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH PE=1 SV=3","6268018.36572565","6024416.94895796","6518578.18270061","7105147.07052459","5847817.26745594","5940565.73608751","6818424.45590871","5429287.50728984","5848265.71750499","5839860.2012226","6226456.38432091","6775007.62360242","6487370.48597953","6342395.87302121","6448672.34132452","6387828.14144226","5847817.26745594","5952594.58031116","6604263.48294797","4998649.24850616","5766849.24483494","5816337.55505916","5867706.88247359","6186932.79883156","3","3","2","1","3","3","4","5","3","3","3","4"
"sp|Q13526|PIN1_HUMAN","1","0","44.62","0.911672819150996","1.03918254857815","3 ng","15 ng","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens GN=PIN1 PE=1 SV=1","8674640.52458287","9535292.23102604","8720056.16986516","9217231.35968407","8206205.98550194","9216408.96229636","9233160.03763014","8468076.48361506","8693754.51505128","9070646.32310561","9254543.58584125","7589399.36347757","8978213.46908991","10038581.095316","8626541.47289967","8286681.37072452","8206205.98550194","9235070.94713654","8943154.25257703","7796408.66214591","8572724.64721265","9034110.24234679","8721324.89830573","6930634.83526586","1","1","1","1","1","1","1","1","1","1","1","1"
"sp|O75367|H2AY_HUMAN","7","0","369.81","0.91240224496313","1.02713728729262","7.5 ng","15 ng","Core histone macro-H2A.1 OS=Homo sapiens GN=H2AFY PE=1 SV=4","43057478.6141076","45853560.6361474","45280551.3037049","49237052.0623988","44488648.4815618","43636079.9114602","48175042.8371811","45543211.3499913","42357503.5257538","44060319.7444084","44354876.4016553","45317443.2535693","44564294.4330331","48273789.1825917","44794958.4415591","44266195.1461376","44488648.4815618","43724437.0867032","46661905.2915277","41930831.418215","41767824.6885126","43882847.120838","41799283.1666874","41383861.3329285","3","4","4","4","3","3","2","2","4","3","2","4"
"sp|Q96AE4|FUBP1_HUMAN","10","1","599.5","0.912481583471122","1.01453915793152","10 ng","15 ng","Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=1 SV=3","73642758.0441615","71407591.931215","75498057.1671907","75518818.2652035","73369144.2017026","73112765.8276567","73406444.4928909","75549627.8493782","73714253.5838356","71447718.1104147","71222526.3092085","76809037.5630391","76219919.4651715","75176605.5045805","74688408.9493418","67894616.0768653","73369144.2017026","73260809.3154273","71100809.8589891","69557209.8488344","72688042.6005799","71159930.5034538","67118900.7063573","70141965.9056813","3","4","4","3","6","2","3","2","6","2","3","2"
"P63279|UBC9_HUMAN","2","2","96.83","0.913724974750987","1.03393465463019","7.5 ng","10 ng","SUMO-conjugating enzyme UBC9 OS=Homo sapiens GN=UBE2I PE=1 SV=1","22222226.6460824","23267172.7051806","22942540.5372868","25791230.9920179","20663453.3795322","22498342.1493886","23923430.3919718","21018557.9614301","21747938.531389","22791561.9264938","21841430.9020512","22154974.0741706","22999903.4567049","24495253.4647746","22696502.5893459","23187409.0005411","20663453.3795322","22543898.2571784","23172015.5801727","19351415.598735","21445175.1945983","22699758.7277466","20582994.0043843","20231908.7109551","2","2","2","2","2","2","2","2","2","2","2","3"
"A8MWD9|RUXGL_HUMAN","2","1","105.91","0.913798268702158","1.08440739405989","7.5 ng","3 ng","Small nuclear ribonucleoprotein G-like protein OS=Homo sapiens PE=3 SV=2","18091444.026298","18383945.5809389","17633519.4171263","24197909.5648183","16074227.9866626","18403963.4790522","19486777.0382658","20275669.8950853","17125310.8724222","18004113.128443","20061464.54339","18156761.0421967","18724562.2423075","19354281.3471039","17444415.9076298","21754945.5553788","16074227.9866626","18441229.0223728","18874713.7738899","18667451.658794","16886901.3212903","17931593.5187239","18905583.9000449","16580743.0269404","2","1","1","1","2","2","1","1","1","1","2","1"
"P40938|RFC3_HUMAN","1","1","63.99","0.915372629325019","1.11096749634425","7.5 ng","3 ng","Replication factor C subunit 3 OS=Homo sapiens GN=RFC3 PE=1 SV=2","767155.974327338","1118111.0568028","756289.522214304","1246733.09885695","732870.530629998","955079.841033887","957499.681313261","1117529.27591728","753357.451205752","977226.743672457","1024401.07011424","885574.696499452","794002.942494231","1177126.85100125","748179.00272792","1120865.85889037","732870.530629998","957013.748870166","927425.422269158","1028889.49383268","742869.605868411","973290.526345192","965378.192427225","808706.268683793","0","0","0","0","1","0","1","0","1","0","0","0"
"P46063|RECQ1_HUMAN","2","1","114.24","0.915685799853496","1.06122224847727","7.5 ng","10 ng","ATP-dependent DNA helicase Q1 OS=Homo sapiens GN=RECQL PE=1 SV=3","2042414.90612449","2297385.22861871","2077461.55016687","2591688.69457129","1952090.08185483","2132699.99300181","2171635.72566528","2005254.7892363","2114420.07438157","2164635.41894624","2334604.16198638","1961172.48869533","2113890.13385297","2418645.10975648","2055182.65843305","2330037.90248327","1952090.08185483","2137018.42278296","2103426.4754298","1846202.71662182","2084984.23262705","2155916.38265457","2200091.36234125","1790941.51159398","1","1","1","2","0","0","2","1","1","2","3","0"
"sp|Q9UHI6|DDX20_HUMAN","1","0","52.12","0.916655570368814","1.05647655368567","3 ng","7.5 ng","Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens GN=DDX20 PE=1 SV=2","958167.617314688","1080236.75787843","1306902.96660283","1094387.72228467","996519.804850555","1075568.17942481","1069056.2390037","1116149.26908297","1071562.86032383","1075205.65390911","1107777.93505913","1073473.21055097","991699.123789822","1137253.48247004","1292887.61710227","983900.913052148","996519.804850555","1077746.05989226","1035478.08238184","1027618.9458803","1056645.12700835","1070874.78274467","1043951.13570008","980295.076257549","0","0","0","1","0","0","0","0","0","0","1","0"
"Q5VW32|BROX_HUMAN","1","1","40.79","0.917626199947575","1.04162532856514","3 ng","15 ng","BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1","986058.581335671","1010518.3545072","992154.835316623","875879.444761587","1081657.0985196","917679.720303653","902961.956790264","1075240.16498553","942412.341967001","919117.84995141","881485.624522761","1068692.8926529","1020566.14463402","1063855.22375692","981514.874178744","787452.717054849","1081657.0985196","919537.89794079","874600.681767973","989954.655275106","929292.574092226","915415.692156197","830697.10065557","975929.692890393","0","0","1","0","0","0","0","0","0","0","0","0"
"P21926|CD9_HUMAN","2","2","97.43","0.918373053460008","1.05285984223622","10 ng","15 ng","CD9 antigen OS=Homo sapiens GN=CD9 PE=1 SV=4","6945546.43394627","6753090.79288948","7765613.62014122","7828114.66480028","7193363.27931643","6608451.64692406","7366276.83200625","8125436.87088055","6464388.25396178","6457042.69520911","6853125.05163168","7543606.96852398","7188608.95350409","7109530.35585762","7682334.45423994","7037806.62861861","7193363.27931643","6621832.87001827","7134908.2770502","7480946.41403248","6374394.44810035","6431034.07079892","6458268.80489699","6888817.24833233","1","1","1","0","1","1","1","2","1","1","1","2"
"sp|Q99536|VAT1_HUMAN","1","0","42.27","0.918515522658279","1.13766165085984","15 ng","7.5 ng","Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens GN=VAT1 PE=1 SV=2","1040562.79564148","651904.129403103","1236531.9521805","955550.22733488","926735.813937664","762793.534935421","765207.898444947","1128292.50480288","938368.031775499","847419.890642682","972575.790429923","1189209.91625179","1076977.75841973","686312.732827513","1223271.26801244","859080.124893268","926735.813937664","764338.088941583","741173.362445036","1038799.00883042","925304.566655435","844006.528412663","916538.927921081","1085985.76478675","0","0","0","0","0","0","0","0","1","0","0","0"
"Q14320|FA50A_HUMAN","1","0","57.2","0.918914662207611","1.10479405199696","7.5 ng","10 ng","Protein FAM50A OS=Homo sapiens GN=FAM50A PE=1 SV=2","1374846.11457384","1701207.88484143","1519226.10226292","1251368.04133599","1728384.89720604","1908046.60673866","1582073.21728561","1102896.54504759","1739202.81213512","1721299.39471437","1400825.46764893","1457001.05400396","1422959.47236226","1791000.51662854","1502933.77962099","1125032.86848323","1728384.89720604","1911910.14371873","1532381.62919221","1015417.39660682","1714990.54732676","1714366.0923393","1320114.15969541","1330532.46723228","1","0","1","1","0","1","1","1","1","1","0","1"
"sp|Q14320|FA50A_HUMAN","1","0","44.52","0.918914662207611","1.10479405199696","7.5 ng","10 ng","Protein FAM50A OS=Homo sapiens GN=FAM50A PE=1 SV=2","1374846.11457384","1701207.88484143","1519226.10226292","1251368.04133599","1728384.89720604","1908046.60673866","1582073.21728561","1102896.54504759","1739202.81213512","1721299.39471437","1400825.46764893","1457001.05400396","1422959.47236226","1791000.51662854","1502933.77962099","1125032.86848323","1728384.89720604","1911910.14371873","1532381.62919221","1015417.39660682","1714990.54732676","1714366.0923393","1320114.15969541","1330532.46723228","1","0","1","1","0","1","1","1","1","1","0","1"
